ci.e#1.a#3.E#36.A#18.c#100.w#1.s#10.asp.ch.qasp,191,155,1.232258064516129,1.5184599375650363,1.8711345037091736,0.8115183246073299,0.6585619911734876,0.5344351237271758,2,0,0,98,0,0,103,3,18,137,1,2,3
ci.e#1.a#3.E#36.A#18.c#100.w#1.s#11.asp.ch.qasp,188,155,1.2129032258064516,1.471134235171696,1.7843434594340573,0.824468085106383,0.6797476233589861,0.5604302213863981,2,0,0,94,0,0,103,3,18,137,1,2,3
ci.e#1.a#3.E#36.A#18.c#100.w#1.s#12.asp.ch.qasp,190,155,1.2258064516129032,1.5026014568158168,1.8418985599677755,0.8157894736842105,0.6655124653739611,0.5429180638577051,2,0,0,93,0,0,103,3,18,137,1,2,3
ci.e#1.a#3.E#36.A#18.c#100.w#1.s#13.asp.ch.qasp,192,155,1.238709677419355,1.5344016649323622,1.9006781914000874,0.8072916666666666,0.6517198350694444,0.5261279918529368,2,0,0,95,0,0,103,3,18,137,1,2,3
ci.e#1.a#3.E#36.A#18.c#100.w#1.s#14.asp.ch.qasp,192,155,1.238709677419355,1.5344016649323622,1.9006781914000874,0.8072916666666666,0.6517198350694444,0.5261279918529368,2,0,0,97,0,0,103,3,18,137,1,2,3
ci.e#1.a#3.E#36.A#18.c#100.w#1.s#15.asp.ch.qasp,192,155,1.238709677419355,1.5344016649323622,1.9006781914000874,0.8072916666666666,0.6517198350694444,0.5261279918529368,2,0,0,98,0,0,103,3,18,137,1,2,3
ci.e#1.a#3.E#36.A#18.c#100.w#1.s#16.asp.ch.qasp,191,155,1.232258064516129,1.5184599375650363,1.8711345037091736,0.8115183246073299,0.6585619911734876,0.5344351237271758,2,0,0,99,0,0,103,3,18,137,1,2,3
ci.e#1.a#3.E#36.A#18.c#100.w#1.s#17.asp.ch.qasp,191,155,1.232258064516129,1.5184599375650363,1.8711345037091736,0.8115183246073299,0.6585619911734876,0.5344351237271758,2,0,0,97,0,0,103,3,18,137,1,2,3
ci.e#1.a#3.E#36.A#18.c#100.w#1.s#18.asp.ch.qasp,191,155,1.232258064516129,1.5184599375650363,1.8711345037091736,0.8115183246073299,0.6585619911734876,0.5344351237271758,2,0,0,98,0,0,103,3,18,137,1,2,3
ci.e#1.a#3.E#36.A#18.c#100.w#1.s#19.asp.ch.qasp,192,155,1.238709677419355,1.5344016649323622,1.9006781914000874,0.8072916666666666,0.6517198350694444,0.5261279918529368,2,0,0,94,0,0,103,3,18,137,1,2,3
ci.e#1.a#3.E#36.A#18.c#100.w#1.s#1.asp.ch.qasp,190,155,1.2258064516129032,1.5026014568158168,1.8418985599677755,0.8157894736842105,0.6655124653739611,0.5429180638577051,2,0,0,93,0,0,103,3,18,137,1,2,3
ci.e#1.a#3.E#36.A#18.c#100.w#1.s#20.asp.ch.qasp,192,155,1.238709677419355,1.5344016649323622,1.9006781914000874,0.8072916666666666,0.6517198350694444,0.5261279918529368,2,0,0,100,0,0,103,3,18,137,1,2,3
ci.e#1.a#3.E#36.A#18.c#100.w#1.s#21.asp.ch.qasp,191,155,1.232258064516129,1.5184599375650363,1.8711345037091736,0.8115183246073299,0.6585619911734876,0.5344351237271758,2,0,0,97,0,0,103,3,18,137,1,2,3
ci.e#1.a#3.E#36.A#18.c#100.w#1.s#22.asp.ch.qasp,193,155,1.2451612903225806,1.5504266389177939,1.930531234265382,0.8031088082901554,0.6449837579532336,0.5179921372163274,2,0,0,96,0,0,103,3,18,137,1,2,3
ci.e#1.a#3.E#36.A#18.c#100.w#1.s#23.asp.ch.qasp,192,155,1.238709677419355,1.5344016649323622,1.9006781914000874,0.8072916666666666,0.6517198350694444,0.5261279918529368,2,0,0,95,0,0,103,3,18,137,1,2,3
ci.e#1.a#3.E#36.A#18.c#100.w#1.s#24.asp.ch.qasp,190,155,1.2258064516129032,1.5026014568158168,1.8418985599677755,0.8157894736842105,0.6655124653739611,0.5429180638577051,2,0,0,96,0,0,103,3,18,137,1,2,3
