A-1-admbuster_1000.apx,17493,8496,2.058968926553672,4.239353040513581,8.728696179108294,0.48567998628022635,0.23588504907316085,0.11456464739756328,3503,3994,3497,12998,5496,0,15490,3500,5497,2999,1,2,3
A-1-admbuster_2000.apx,34993,16996,2.058896210873147,4.2390536071478016,8.727771409444752,0.48569713942788556,0.2359017112484309,0.11457678633950595,7003,7994,6997,25998,10996,0,30990,7000,10997,5999,1,2,3
A-1-admbuster_4000.apx,69993,33996,2.0588598658665727,4.238903947276121,8.727309212310201,0.48570571342848573,0.2359100400570743,0.11458285431086392,14003,15994,13997,51998,21996,0,61990,14000,21997,11999,1,2,3
A-1-admbuster_6000.apx,104993,50996,2.058847752764923,4.238854069065173,8.727155174393282,0.48570857104759363,0.2359128159890953,0.11458487674587738,21003,23994,20997,77998,32996,0,92990,21000,32997,17999,1,2,3
A-1-afinput_exp_acyclic_depvary_step3_batch_yyy01.apx,7951,1814,4.383131201764058,19.211839131877632,84.20801154220455,0.22814740284240975,0.052051237423736796,0.011875354632959193,375,2919,1540,6396,3098,0,7882,1540,1671,143,1,2,3
A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy04.apx,665,238,2.7941176470588234,7.807093425605536,21.81393751272135,0.35789473684210527,0.12808864265927977,0.045842251057005394,105,165,125,563,249,0,618,120,177,61,1,2,3
A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy09.apx,3058,788,3.8807106598984773,15.059915225849675,58.44317355412222,0.25768476128188356,0.06640143619690131,0.017110638235172736,231,1006,597,2554,1197,0,2990,590,686,102,1,2,3
A-1-afinput_exp_acyclic_indvary3_step1_batch_yyy10.apx,684,249,2.746987951807229,7.545942807374074,20.728613976883,0.36403508771929827,0.1325215450907972,0.04824249229182529,121,155,131,570,246,0,623,123,182,67,1,2,3
A-1-BA_120_30_3.apx,2025,882,2.295918367346939,5.271241149521034,12.102339373900334,0.43555555555555553,0.18970864197530862,0.08262865294924553,412,413,429,1529,586,0,1719,425,580,302,1,2,3
A-1-BA_180_10_2.apx,2734,1232,2.219155844155844,4.924652660651037,10.928571732321375,0.45062179956108267,0.20306000623966858,0.09150326543060412,578,495,585,2069,809,0,2286,550,806,426,1,2,3
A-1-BA_200_10_5.apx,2974,1346,2.209509658246657,4.8819329298852585,10.786677959493877,0.4525891055817081,0.20483689849125053,0.09270694867828622,638,517,631,2278,905,0,2490,576,884,462,1,2,3
A-1-BA_40_80_5.apx,898,350,2.565714285714286,6.582889795918368,16.889814390670555,0.3897550111358575,0.15190896870551238,0.05920728178945361,164,234,189,660,230,0,776,219,232,118,1,2,3
A-1-BA_60_70_3.apx,1306,503,2.5964214711729623,6.74140445596797,17.50352727533632,0.38514548238897395,0.14833704260463543,0.057131341830116096,246,346,268,961,331,0,1130,321,333,170,1,2,3
A-1-brookings-or-us.gml.50.apx,253,100,2.53,6.400899999999999,16.194276999999996,0.3952569169960474,0.1562280304332203,0.06175020965739934,52,67,49,190,62,0,218,65,65,35,1,2,3
A-1-caravan-or-us.gml.80.apx,493,172,2.866279069767442,8.215555705786914,23.548075366005513,0.3488843813387424,0.12172031154211702,0.04246631558873048,96,150,94,361,112,0,433,135,114,58,1,2,3
A-1-ER_100_100_1.apx,41779,5810,7.190877796901893,51.70872348997663,371.83111165021234,0.13906508054285646,0.019339096626391154,0.0026893930299751695,10293,15487,5400,31284,10392,0,41470,10498,5503,307,1,2,3
A-1-ferry2.pfile-L2-C1-05.pddl.3.cnf.apx,4209,1767,2.3820033955857385,5.673940176581988,13.51534476696864,0.41981468282252316,0.17624436791337572,0.07398997341480991,782,1156,836,3145,1134,0,3703,1010,1153,614,1,2,3
A-1-ferry2.pfile-L2-C1-08.pddl.1.cnf.apx,1689,736,2.2948369565217392,5.266276657017959,12.085246295792572,0.43576080521018357,0.18988747935742756,0.08274552090412474,314,441,341,1265,470,0,1480,390,479,257,1,2,3
A-1-ferry2.pfile-L3-C1-04.pddl.2.cnf.apx,5994,2416,2.4809602649006623,6.155163836015965,15.270716901109145,0.40306973640306976,0.16246521240404013,0.0654848103383652,1109,1709,1153,4527,1646,0,5344,1419,1598,818,1,2,3
A-1-grd_1790_4_8.apx,339980,76546,4.441512293261568,19.727031451193636,87.61785270003412,0.2251485381493029,0.05069186423076811,0.011413199127620377,11646,128625,66062,273680,133440,0,337983,66048,71211,5335,1,2,3
A-1-grd_2065_1_8.apx,126475,35226,3.590387781752115,12.890884423354871,46.283273929591985,0.27852144692627,0.07757419639790304,0.0216060774248866,11469,42332,23786,103247,48245,0,123767,23686,29238,5988,1,2,3
A-1-grd_418_2_9.apx,12677,4503,2.815234288252276,7.925544097751299,22.312263497044906,0.35521022323893664,0.1261743026934552,0.04481840222675939,1868,3588,2354,10382,4632,0,12024,2319,3334,1169,1,2,3
A-1-grd_489_5_8.apx,34451,9277,3.7135927562789695,13.790771159487633,51.2133078813742,0.26928100780819136,0.07251226116619522,0.019526174765283826,2695,11808,6530,28222,13295,0,33839,6511,7855,1422,1,2,3
A-1-rockland-county-department-of-public-transportation_20121220_2018.gml.20.apx,361,140,2.5785714285714287,6.649030612244899,17.14500036443149,0.3878116343490305,0.15039786373646613,0.058326041338241714,71,98,69,275,96,0,318,87,93,47,1,2,3
A-1-stb_190_70.apx,6866,2137,3.2129153018249883,10.322824736701156,33.16636155460465,0.31124381007864843,0.09687270931227378,0.030151031138993457,1215,2108,1221,5283,2105,0,6459,1449,1574,563,1,2,3
A-1-stb_291_2.apx,26256,5384,4.876671619613671,23.78192608554542,115.97664400112939,0.20505789152955514,0.0420487388785468,0.008622425735911638,5398,8970,4076,19796,7381,0,25534,5892,4518,866,1,2,3
A-1-stb_389_42.apx,16203,4365,3.712027491408935,13.77914809697571,51.14857654416894,0.26939455656359934,0.07257342710609832,0.019550886213548058,3369,5290,2726,12055,4127,0,15123,4012,3203,1162,1,2,3
A-1-stb_437_137.apx,14028,4576,3.0655594405594404,9.39765468360311,28.80906903443715,0.32620473339036216,0.10640952808627725,0.03471129173957833,2585,4247,2526,10660,4111,0,13032,3079,3276,1300,1,2,3
A-2-admbuster_10000.apx,174993,84996,2.058838062967669,4.238814169524463,8.727031954063655,0.4857108570057088,0.2359150366132201,0.11458649461394031,35003,39994,34997,129998,54996,0,154990,35000,54997,29999,1,2,3
A-2-admbuster_8000.apx,139993,67996,2.0588416965703864,4.238829131536827,8.72707816064526,0.48570999978570356,0.23591420389182816,0.11458588792174428,28003,31994,27997,103998,43996,0,123990,28000,43997,23999,1,2,3
A-2-afinput_exp_acyclic_depvary_step6_batch_yyy05.apx,1799836,362466,4.965530560107706,24.65649374336355,122.43257318777617,0.20138834871621636,0.04055726699864436,0.008167761029299685,7947,715008,358763,1440832,718081,0,1799173,358760,360601,1865,1,2,3
A-2-afinput_exp_cycles_depvary_step4_batch_yyy01.apx,935001,187931,4.9752355917863476,24.75296919377765,123.15185333527357,0.20099550695667706,0.040399193816771616,0.008120056441843064,9362,369307,185311,746669,370984,0,934521,185330,186605,1326,1,2,3
A-2-afinput_exp_cycles_depvary_step4_batch_yyy03.apx,400252,201456,1.9867961242157097,3.9473588391985657,7.842597242608334,0.5033229065688616,0.25333394827692696,0.12750877917930853,1884,14,0,399237,398341,0,400239,14,200086,1370,1,2,3
A-2-afinput_exp_cycles_indvary1_step1_batch_yyy04.apx,942002,190163,4.953655548135021,24.53870328956888,121.55628369441197,0.2018711212927361,0.04075194961198657,0.00822664176303681,4781,374200,187532,753128,375472,0,941544,187535,188841,1322,1,2,3
A-2-afinput_exp_cycles_indvary3_step1_batch_yyy04.apx,1178488,235418,5.00593837344638,25.059418998742988,125.4459071820788,0.19976274684171583,0.039905155025747444,0.007971563381087812,22336,458438,232435,945279,465176,0,1177863,232422,233885,1533,1,2,3
A-2-BA_180_20_1.apx,2874,1290,2.227906976744186,4.963569497025419,11.058371111977559,0.4488517745302714,0.2014679154989736,0.09042923138262908,591,561,611,2182,846,0,2428,592,844,446,1,2,3
A-2-BA_200_30_2.apx,3340,1454,2.297111416781293,5.27672086110696,12.121215733216815,0.4353293413173653,0.18951163541181112,0.08249997541580041,673,672,714,2512,972,0,2830,696,958,496,1,2,3
A-2-ferry2.pfile-L3-C4-09.pddl.2.cnf.apx,24658,10829,2.277033890479269,5.184883338391155,11.806155079697952,0.4391678157190364,0.19286837036342952,0.08470158093379748,4304,6604,4762,19140,7817,0,22280,5099,7213,3616,1,2,3
A-2-grd_1697_5_7.apx,377115,83511,4.515752415849409,20.392019881249773,92.08531304280285,0.22144703870172228,0.04903879094976208,0.010859495037337632,11666,143285,73558,304231,148435,0,375247,73541,78461,5050,1,2,3
A-2-grd_1948_5_1.apx,495458,108395,4.570856589326076,20.89272996018561,95.49767240752472,0.21877737366234878,0.04786353922659498,0.01047145940617926,13331,189572,96940,399135,195440,0,493335,96923,102592,5803,1,2,3
A-2-grd_3018_3_7.apx,719112,158047,4.549988294621221,20.702393481190125,94.19564801005772,0.219780785190624,0.048303593539007206,0.010616201715531756,20745,274819,140306,578759,282945,0,715797,140285,149042,9005,1,2,3
A-2-grd_3908_2_1.apx,805868,179770,4.482772431440173,20.095248672080043,90.08242675013516,0.22307623581033123,0.049763006983306504,0.011100944280439241,26539,305277,156895,649629,316726,0,801529,156850,168143,11627,1,2,3
A-2-grd_5178_1_1.apx,725290,169860,4.2699281761450605,18.232286629437482,77.85055439458796,0.23419597678170112,0.054847755540735094,0.012845123683146414,33395,268030,139895,586313,283165,0,719307,139798,154527,15333,1,2,3
A-2-stb_422_250.apx,36129,7612,4.7463215974776665,22.52756870668295,106.92308589119129,0.21068947382988734,0.04439005438271478,0.009352517201174262,7243,12276,5686,27197,10331,0,35114,7999,6357,1255,1,2,3
A-2-stb_428_430.apx,30285,6676,4.536399041342121,20.578916262289717,93.35417600411085,0.22043916130097407,0.048593423835076865,0.010711893594947107,6262,10224,4780,22737,8360,0,29198,6941,5403,1273,1,2,3
A-2-stb_547_485.apx,30990,7259,4.269183083069294,18.22592419676504,77.80980725413261,0.23423685059696675,0.054866902177585726,0.012851850368089536,6624,10448,4924,23110,8051,0,29500,7521,5623,1636,1,2,3
A-2-WS_300_16_70_30.apx,22207,4502,4.9326965792980895,24.331495543419074,120.01988483622998,0.2027288692754537,0.04109899443770399,0.00833195267071389,5103,7801,3300,16506,5400,0,21304,5704,3601,901,1,2,3
A-2-WS_300_16_90_30.apx,22207,4502,4.9326965792980895,24.331495543419074,120.01988483622998,0.2027288692754537,0.04109899443770399,0.00833195267071389,5103,7801,3300,16506,5400,0,21304,5704,3601,901,1,2,3
